Dataset,Sample,Prediction
uwb_atcc,uwb_atcc/sample_152.wav,csa three zero three
uwb_atcc,uwb_atcc/sample_153.wav,nor shuttle one five zero two minimum approach speed
uwb_atcc,uwb_atcc/sample_154.wav,reducing nor shuttle one five zero two
uwb_atcc,uwb_atcc/sample_155.wav,request taxi csa two eight six
uwb_atcc,uwb_atcc/sample_156.wav,csa two eight six taxi bravo delta hold
uwb_atcc,uwb_atcc/sample_157.wav,bravo delta
uwb_atcc,uwb_atcc/sample_158.wav,two for departure
uwb_atcc,uwb_atcc/sample_159.wav,ok delta and lima
uwb_atcc,uwb_atcc/sample_160.wav,bravo delta lima hold short two four two eight six
uwb_atcc,uwb_atcc/sample_161.wav,sky travel six eight two ready for taxi
uwb_atcc,uwb_atcc/sample_162.wav,sky travel six eight two taxi zulu bravo delta lima holding point r
uwb_atcc,uwb_atcc/sample_163.wav,taxiing zulu bravo delta lima hold short of runway two four we are able from foxtrot sky travel six eight two
uwb_atcc,uwb_atcc/sample_164.wav,ok
uwb_atcc,uwb_atcc/sample_165.wav,bravo
uwb_atcc,uwb_atcc/sample_166.wav,taxiing zulu bravo delta holding point one three sky travel six eight two
uwb_atcc,uwb_atcc/sample_167.wav,csa six zero five zero ready for departure
uwb_atcc,uwb_atcc/sample_168.wav,six zero five zero line up runway one three
uwb_atcc,uwb_atcc/sample_169.wav,and wind two three zero degrees
uwb_atcc,uwb_atcc/sample_170.wav,line up and cleared for takeoff runway one three csa six zero five
uwb_atcc,uwb_atcc/sample_171.wav,lufthansa five yankee victor runway one three clear to land wind zero seven zero degrees
uwb_atcc,uwb_atcc/sample_172.wav,lufthansa five yankee victor clear to land runway one three
uwb_atcc,uwb_atcc/sample_173.wav,csa nine seven four runway one three cleared for takeoff wind zero three zero degrees four knots
uwb_atcc,uwb_atcc/sample_174.wav,runway one three cleared for takeoff csa nine seven four
uwb_atcc,uwb_atcc/sample_175.wav,csa five three
uwb_atcc,uwb_atcc/sample_176.wav,holding runway one
uwb_atcc,uwb_atcc/sample_177.wav,csa five three six ruzyne tower ready for departure
uwb_atcc,uwb_atcc/sample_178.wav,csa five three six roger line up runway one three line up run runway one t
uwb_atcc,uwb_atcc/sample_179.wav,ruzyne tower csa five alfa juliett ready
uwb_atcc,uwb_atcc/sample_180.wav,csa five alfa juliett ruzyne tower roger
uwb_atcc,uwb_atcc/sample_181.wav,shamrock six four four contact ground one two one decimal nine good bye one two zero one nine shamrock six
uwb_atcc,uwb_atcc/sample_182.wav,ruzyne tower lufthansa
uwb_atcc,uwb_atcc/sample_183.wav,nine juliett charlie
uwb_atcc,uwb_atcc/sample_184.wav,lufthansa nine juliett charlie hello tower continue approach
uwb_atcc,uwb_atcc/sample_185.wav,lufthansa seven kilo hotel traffic information low vfr
uwb_atcc,uwb_atcc/sample_186.wav,approach airfield from the north not crossing axis of runway three one
uwb_atcc,uwb_atcc/sample_187.wav,and runway three one cleared for takeoff wind zero four zero degrees and three knots have a good day
uwb_atcc,uwb_atcc/sample_188.wav,seven kilo hotel runway
uwb_atcc,uwb_atcc/sample_189.wav,three one kilo hotel runway three one cleared for takeoff
uwb_atcc,uwb_atcc/sample_190.wav,csa five four four line up runway one three line up and wait one three csa five four fi
uwb_atcc,uwb_atcc/sample_191.wav,three charlie zulu runway one three clear to land wind one two zero degrees five knots
uwb_atcc,uwb_atcc/sample_192.wav,runway one three clear to land csa three charlie zulu
uwb_atcc,uwb_atcc/sample_193.wav,beline six bravo november contact ruzyne ground one two one decimal nine
uwb_atcc,uwb_atcc/sample_194.wav,one nine beline six bravo november
uwb_atcc,uwb_atcc/sample_195.wav,ruzyne tower wizz air five hundred ils runway three one
uwb_atcc,uwb_atcc/sample_196.wav,wizz air five zero zero ruzyne
uwb_atcc,uwb_atcc/sample_197.wav,tower continue approach
uwb_atcc,uwb_atcc/sample_198.wav,zero
uwb_atcc,uwb_atcc/sample_199.wav,britair five nine zero bravo contact ruzyne ground one two one decimal nine good bye
uwb_atcc,uwb_atcc/sample_200.wav,one two one nine britair five nine zero one good bye
uwb_atcc,uwb_atcc/sample_201.wav,camber three five two four runway three one cleared for takeoff wind one nine zero degrees three knots traffic four miles final good bye
uwb_atcc,uwb_atcc/sample_202.wav,we re rolling out three five two four cleared for takeoff three one
uwb_atcc,uwb_atcc/sample_203.wav,tower csa eight mike two approaching holding point runway three one ready for departure
uwb_atcc,uwb_atcc/sample_204.wav,csa eight mike two ruzyne tower line up runway three one cleared for takeoff wind calm
uwb_atcc,uwb_atcc/sample_205.wav,clear to line line up and takeoff runway three one csa eight mike two
uwb_atcc,uwb_atcc/sample_206.wav,csa five three seven runway one three clear to land wind zero six zero degrees
uwb_atcc,uwb_atcc/sample_207.wav,runway one three csa
uwb_atcc,uwb_atcc/sample_208.wav,swiss one two four bravo vacate via golf and contact ruzyne ground one two one decimal nine bye bye
uwb_atcc,uwb_atcc/sample_209.wav,via golf and one two one nine
uwb_atcc,uwb_atcc/sample_210.wav,november two six nine six sierra runway three one clear to land wind one zero zero degrees four knots
uwb_atcc,uwb_atcc/sample_211.wav,three one clear to land november two six nine six sierra
uwb_atcc,uwb_atcc/sample_212.wav,ruzyne tower five one
uwb_atcc,uwb_atcc/sample_213.wav,established ils three one speed one sixty
uwb_atcc,uwb_atcc/sample_214.wav,good day swedestar zero five one ruzyne tower
uwb_atcc,uwb_atcc/sample_215.wav,ruzyne tower good morning austrian seven zero three speed one seven zero knots on the ils three one
uwb_atcc,uwb_atcc/sample_216.wav,good morning austrian seven zero three ruzyne tower continue approach speed one six zero knots till four miles final departure ahead
uwb_atcc,uwb_atcc/sample_217.wav,one sixty four miles austrian seven zero three
uwb_atcc,uwb_atcc/sample_218.wav,ruzyne tower csa eight two seven establish ils three
uwb_atcc,uwb_atcc/sample_219.wav,csa eight two seven ruzyne tower speed one sixty till four miles final
uwb_atcc,uwb_atcc/sample_220.wav,speed one sixty till four miles fi
uwb_atcc,uwb_atcc/sample_221.wav,csa eight two seven
uwb_atcc,uwb_atcc/sample_222.wav,foxtrot
uwb_atcc,uwb_atcc/sample_223.wav,runway three one
uwb_atcc,uwb_atcc/sample_224.wav,swiss four six one foxtrot ruzyne tower good afternoon roger
uwb_atcc,uwb_atcc/sample_225.wav,csa seven five nine runway three one clear to land wind one eight zero degrees six knots
uwb_atcc,uwb_atcc/sample_226.wav,runway three one clear to land csa seven five nine
uwb_atcc,uwb_atcc/sample_227.wav,two victor charlie may we vacate via romeo
uwb_atcc,uwb_atcc/sample_228.wav,lufthansa two victor charlie affirm vacate via romeo then taxi lima hotel juliett stand one seven
uwb_atcc,uwb_atcc/sample_229.wav,lufthansa two victor charlie romeo lima hotel juliett stand one
uwb_atcc,uwb_atcc/sample_230.wav,csa one delta zulu vacate via runway zero four contact ruzyne ground one two one decimal nine
uwb_atcc,uwb_atcc/sample_231.wav,one eight zero four one two one decimal nine csa one delta zulu
uwb_atcc,uwb_atcc/sample_232.wav,csa six three bravo runway one three cleared for takeoff wind zero three zero degrees four knots cleared for take one
uwb_atcc,uwb_atcc/sample_233.wav,csa five zero eight line up runway one three lining up runway two one csa five zero e
uwb_atcc,uwb_atcc/sample_234.wav,csa nine delta sierra runway three one clear to land wind calm
uwb_atcc,uwb_atcc/sample_235.wav,csa nine delta sierra runway three one we are cleared
uwb_atcc,uwb_atcc/sample_236.wav,three one three contact ground one two one nine one two nine three one nine
uwb_atcc,uwb_atcc/sample_237.wav,air france one three eight two runway three one clear to land wind one seven zero degrees
uwb_atcc,uwb_atcc/sample_238.wav,three one air france one three two
uwb_atcc,uwb_atcc/sample_239.wav,csa eight three five runway one three clear to land wind zero two zero degrees six knots
uwb_atcc,uwb_atcc/sample_240.wav,clear to land runway one three csa three five csa six eight nine contact ground one two one decimal nine
uwb_atcc,uwb_atcc/sample_241.wav,one two one nine six eight nine
uwb_atcc,uwb_atcc/sample_242.wav,three one three runway one three cleared for takeoff wind zero six zero five knots
uwb_atcc,uwb_atcc/sample_243.wav,runway one three
uwb_atcc,uwb_atcc/sample_244.wav,tower csa zero two seven establish ils one three
uwb_atcc,uwb_atcc/sample_245.wav,csa zero two seven roger runway one three clear to land wind zero six zero five knots
uwb_atcc,uwb_atcc/sample_246.wav,one three call you
uwb_atcc,uwb_atcc/sample_247.wav,zero two
uwb_atcc,uwb_atcc/sample_248.wav,tower bee line three papa p on final i
uwb_atcc,uwb_atcc/sample_249.wav,three
uwb_atcc,uwb_atcc/sample_250.wav,beline three papa tower good morning runway three one clear to land wind one seven zero degrees three knots
uwb_atcc,uwb_atcc/sample_251.wav,and runway three one beline three papa p
uwb_atcc,uwb_atcc/sample_252.wav,and
uwb_atcc,uwb_atcc/sample_253.wav,calibra
uwb_atcc,uwb_atcc/sample_254.wav,csa three sierra lima departing traffic embrear
uwb_atcc,uwb_atcc/sample_255.wav,runway three one clear to land wind one eight zero degrees three knots
uwb_atcc,uwb_atcc/sample_256.wav,clear to land three one csa three sierra lima
uwb_atcc,uwb_atcc/sample_257.wav,aero flot one five zero please confirm we are cleared to line up via romeo
uwb_atcc,uwb_atcc/sample_258.wav,aero flot one five zero you are cleared to line up via romeo and you can line up from runway two two now to the right
uwb_atcc,uwb_atcc/sample_259.wav,cleared line up via romeo aero flot
uwb_atcc,uwb_atcc/sample_260.wav,aero flot one five zero
uwb_atcc,uwb_atcc/sample_261.wav,correct
uwb_atcc,uwb_atcc/sample_262.wav,air malta five three eight hello ruzyne tower continue approach no speed li
uwb_atcc,uwb_atcc/sample_263.wav,no speed
uwb_atcc,uwb_atcc/sample_264.wav,and easy five four nine seven wind zero nine zero degrees five knots
uwb_atcc,uwb_atcc/sample_265.wav,four nine
uwb_atcc,uwb_atcc/sample_266.wav,ruzyne tower csa nine delta sierra ils three one
uwb_atcc,uwb_atcc/sample_267.wav,csa nine delta sierra ruzyne tower
uwb_atcc,uwb_atcc/sample_268.wav,continue approach
uwb_atcc,uwb_atcc/sample_269.wav,nine delta sierra copy
uwb_atcc,uwb_atcc/sample_270.wav,sky travel one zero three four you
uwb_atcc,uwb_atcc/sample_271.wav,sky travel one zero three four ready for departure
uwb_atcc,uwb_atcc/sample_272.wav,confirm ready for departure sky travel one three one zero three four roger line up runway three one cleared for takeoff wind is calm
uwb_atcc,uwb_atcc/sample_273.wav,clear to line up runway
uwb_atcc,uwb_atcc/sample_274.wav,three one sky travel one zero three four
uwb_atcc,uwb_atcc/sample_275.wav,november five one one we are runway two
uwb_atcc,uwb_atcc/sample_276.wav,quality nine one romeo holding point delta for november one three and ready for departure
uwb_atcc,uwb_atcc/sample_277.wav,quality nine one romeo line up runway one three
uwb_atcc,uwb_atcc/sample_278.wav,two one zero
uwb_atcc,uwb_atcc/sample_279.wav,clear line up and takeoff runway one three
uwb_atcc,uwb_atcc/sample_280.wav,good bye
uwb_atcc,uwb_atcc/sample_281.wav,jobair zero five one reduce minimum approach speed
uwb_atcc,uwb_atcc/sample_282.wav,jobair zero five papa
uwb_atcc,uwb_atcc/sample_283.wav,and wizz air five five six be ready for i
uwb_atcc,uwb_atcc/sample_284.wav,fully ready
uwb_atcc,uwb_atcc/sample_285.wav,swedestar zero five two line up runway three one
uwb_atcc,uwb_atcc/sample_286.wav,line up runway three one
uwb_atcc,uwb_atcc/sample_287.wav,calibra four zero vacate via golf and contact ruzyne ground one two one decimal nine golf and one two
uwb_atcc,uwb_atcc/sample_288.wav,calibra
uwb_atcc,uwb_atcc/sample_289.wav,good afternoon lufthansa seven
uwb_atcc,uwb_atcc/sample_290.wav,lufthansa seven echo lima confirm ready for departure
uwb_atcc,uwb_atcc/sample_291.wav,affirm ready lufthansa
uwb_atcc,uwb_atcc/sample_292.wav,roger
uwb_atcc,uwb_atcc/sample_293.wav,swedestar zero five two line up
uwb_atcc,uwb_atcc/sample_294.wav,cleared for takeoff wind zero nine zero four knots
uwb_atcc,uwb_atcc/sample_295.wav,runway three one cleared for takeoff
uwb_atcc,uwb_atcc/sample_296.wav,csa seven whiskey india line up runway three one lining up three one csa seven whiskeyindia
uwb_atcc,uwb_atcc/sample_297.wav,nor shuttle three five eight zero start reduce final speed
uwb_atcc,uwb_atcc/sample_298.wav,reducing final nor shuttle three five eight
uwb_atcc,uwb_atcc/sample_299.wav,tower wizz air five
uwb_atcc,uwb_atcc/sample_300.wav,lufthansa five mike echo contact ground one two one nine bye
uwb_atcc,uwb_atcc/sample_301.wav,one one nine lufthansa five five echo bye bye
uwb_atcc,uwb_atcc/sample_302.wav,wizz air five seven zero good morning tower continue approach runway three one
uwb_atcc,uwb_atcc/sample_303.wav,csa nine two delta runway three one cleared for takeoff wind one eight zero degrees three knots cleared for take of runway three on csa nine
uwb_atcc,uwb_atcc/sample_304.wav,ruzyne tower
uwb_atcc,uwb_atcc/sample_305.wav,four alfa yankee
uwb_atcc,uwb_atcc/sample_306.wav,swiss one two four alfa good morning tower continue approach runway three one
uwb_atcc,uwb_atcc/sample_307.wav,csa four bravo echo runway three one cleared for takeoff wind one nine zero degrees five knots
uwb_atcc,uwb_atcc/sample_308.wav,cleared takeoff runway three one csa four bravo echo
uwb_atcc,uwb_atcc/sample_309.wav,csa nine two two line up runway three one
uwb_atcc,uwb_atcc/sample_310.wav,line up three one csa nine two zero
uwb_atcc,uwb_atcc/sample_311.wav,bline six one golf runway one three cleared for takeoff wind one six zero degrees five knots bye bye
uwb_atcc,uwb_atcc/sample_312.wav,cleared for takeoff runway one three bline six one golf good bye
uwb_atcc,uwb_atcc/sample_313.wav,golf expect three nine miles to touchdown
uwb_atcc,uwb_atcc/sample_314.wav,confirm three nine miles for eight romeo golf
uwb_atcc,uwb_atcc/sample_315.wav,correct
uwb_atcc,uwb_atcc/sample_316.wav,seven alfa juliett established ils one three
uwb_atcc,uwb_atcc/sample_317.wav,csa seven alfa juliett continue approach
uwb_atcc,uwb_atcc/sample_318.wav,continue approach csa seven alfa juliett
uwb_atcc,uwb_atcc/sample_319.wav,austrian seven one two left lima and ground one two one nine
uwb_atcc,uwb_atcc/sample_320.wav,left on lima one two one nine austrian seven one one zulu
uwb_atcc,uwb_atcc/sample_321.wav,beline two lima kilo runway one three clear to land wind zero eight zero degrees six knots
uwb_atcc,uwb_atcc/sample_322.wav,clear to land one three
uwb_atcc,uwb_atcc/sample_323.wav,austrian seven zero six papa we are fully ready for departure
uwb_atcc,uwb_atcc/sample_324.wav,roger
uwb_atcc,uwb_atcc/sample_325.wav,tower lufthansa
uwb_atcc,uwb_atcc/sample_326.wav,tango delta
uwb_atcc,uwb_atcc/sample_327.wav,lufthansa nine victor tango ruzyne tower hold position call you at
uwb_atcc,uwb_atcc/sample_328.wav,jobair zero six two runway one three clear to land wind zero two zero degrees six knots
